rec_id,item_id,stud_id,result,irt
794,6.1.8,168,1,884
984,6.1.8,227,1,276
1038,6.1.8,590,0,950
2148,6.1.8,481,1,878
2789,6.1.8,205,1,3412
2863,6.1.8,58,1,11
2883,6.1.8,277,0,5225
3256,6.1.8,803,1,509
3922,6.1.8,428,1,832
4010,6.1.8,462,1,283
4108,6.1.8,233,1,2045
4348,6.1.8,715,1,267
4520,6.1.8,163,0,2701
4769,6.1.8,252,0,1033
4784,6.1.8,268,0,606
4839,6.1.8,78,1,1413
5044,6.1.8,87,1,1570
5868,6.1.8,388,1,2139
6007,6.1.8,535,1,174
6408,6.1.8,61,1,611
1040,6.1.9,590,0,1174
2162,6.1.9,481,1,1098
2791,6.1.9,205,1,3484
2861,6.1.9,58,1,88
2884,6.1.9,277,1,5231
4013,6.1.9,462,0,353
4109,6.1.9,233,1,2132
4278,6.1.9,715,1,1726
4533,6.1.9,163,0,2988
4771,6.1.9,252,1,1114
4785,6.1.9,268,1,788
4840,6.1.9,78,1,1459
5047,6.1.9,87,1,1886
5871,6.1.9,388,1,2181
5970,6.1.9,535,0,550
6409,6.1.9,61,1,636
68,6.2.1,25,1,11
407,6.2.1,839,1,21
586,6.2.1,636,1,42
988,6.2.1,227,1,18
1043,6.2.1,590,1,20
1270,6.2.1,157,1,21
1842,6.2.1,273,1,133
1946,6.2.1,149,1,34
2182,6.2.1,481,1,10
2801,6.2.1,205,1,95
2838,6.2.1,58,0,17
2839,6.2.1,58,1,26
2925,6.2.1,614,1,115
3153,6.2.1,797,1,21
3933,6.2.1,428,1,11
4053,6.2.1,462,1,18
4114,6.2.1,233,1,131
4150,6.2.1,782,1,6
4223,6.2.1,277,1,183
4282,6.2.1,715,1,18
4293,6.2.1,40,1,28
4535,6.2.1,163,1,15
4538,6.2.1,126,1,28
4749,6.2.1,252,1,74
4788,6.2.1,268,1,36
4842,6.2.1,78,1,14
5052,6.2.1,87,1,226
5231,6.2.1,168,1,9
5640,6.2.1,788,1,5
5876,6.2.1,388,1,12
5936,6.2.1,535,1,61
6411,6.2.1,61,1,16
6606,6.2.1,119,1,47
94,6.2.10,25,1,63
229,6.2.10,276,1,38
422,6.2.10,839,1,56
598,6.2.10,636,0,176
599,6.2.10,636,0,8
600,6.2.10,636,0,26
1289,6.2.10,157,1,117
1879,6.2.10,273,1,206
1982,6.2.10,149,1,192
2243,6.2.10,481,1,149
2860,6.2.10,58,1,73
2864,6.2.10,205,1,6
2970,6.2.10,614,0,52
2973,6.2.10,614,0,153
2975,6.2.10,614,1,158
3078,6.2.10,227,1,66
3278,6.2.10,797,1,244
3983,6.2.10,428,1,103
4077,6.2.10,462,1,79
4170,6.2.10,782,0,36
4173,6.2.10,782,0,54
4175,6.2.10,782,1,59
4443,6.2.10,715,1,222
4591,6.2.10,163,1,201
4597,6.2.10,126,0,314
4626,6.2.10,126,1,129
5181,6.2.10,87,1,408
5200,6.2.10,233,0,125
5201,6.2.10,233,0,204
5202,6.2.10,233,0,206
5261,6.2.10,168,1,73
5654,6.2.10,788,1,41
6001,6.2.10,535,0,170
6002,6.2.10,535,0,175
6033,6.2.10,535,0,362
6423,6.2.10,61,1,57
6635,6.2.10,119,1,77
65,6.2.2,25,0,66
66,6.2.2,25,0,77
67,6.2.2,25,0,80
409,6.2.2,839,1,76
587,6.2.2,636,1,27
990,6.2.2,227,1,37
1044,6.2.2,590,1,44
1272,6.2.2,157,1,18
1847,6.2.2,273,1,51
1947,6.2.2,149,1,33
2184,6.2.2,481,1,24
2490,6.2.2,119,0,82
2807,6.2.2,205,0,46
2810,6.2.2,205,1,92
2840,6.2.2,58,1,30
2927,6.2.2,614,1,44
3025,6.2.2,32,1,114
3155,6.2.2,797,1,34
3936,6.2.2,428,1,29
4056,6.2.2,462,1,30
4119,6.2.2,233,1,214
4151,6.2.2,782,0,9
4152,6.2.2,782,1,25
4225,6.2.2,277,1,66
4283,6.2.2,715,1,23
4296,6.2.2,40,0,94
4297,6.2.2,40,0,103
4540,6.2.2,126,1,24
4546,6.2.2,163,1,25
4789,6.2.2,268,0,28
4790,6.2.2,268,1,52
4793,6.2.2,252,1,65
4843,6.2.2,78,1,32
5054,6.2.2,87,0,102
5055,6.2.2,87,1,135
5233,6.2.2,168,1,52
5641,6.2.2,788,0,7
5642,6.2.2,788,1,19
5877,6.2.2,388,0,18
5880,6.2.2,388,1,73
5939,6.2.2,535,1,58
6412,6.2.2,61,1,22
6608,6.2.2,119,1,54
69,6.2.3,25,0,58
71,6.2.3,25,0,105
72,6.2.3,25,0,107
214,6.2.3,276,1,80
411,6.2.3,839,1,52
588,6.2.3,636,1,21
991,6.2.3,227,1,23
1045,6.2.3,590,1,29
1273,6.2.3,157,1,19
1863,6.2.3,273,1,164
1948,6.2.3,149,1,38
2185,6.2.3,481,1,25
2812,6.2.3,205,1,41
2842,6.2.3,58,0,25
2868,6.2.3,58,1,35
2930,6.2.3,614,1,37
3159,6.2.3,797,1,36
3939,6.2.3,428,1,24
4060,6.2.3,462,1,35
4120,6.2.3,233,1,50
4153,6.2.3,782,1,12
4232,6.2.3,277,0,77
4238,6.2.3,277,0,151
4243,6.2.3,277,0,411
4285,6.2.3,715,1,31
4299,6.2.3,40,0,19
4302,6.2.3,40,1,52
4543,6.2.3,126,1,26
4547,6.2.3,163,1,18
4792,6.2.3,268,1,31
4796,6.2.3,252,1,65
4844,6.2.3,78,1,28
5062,6.2.3,87,1,59
5235,6.2.3,168,1,99
5643,6.2.3,788,1,9
5881,6.2.3,388,1,20
5942,6.2.3,535,1,42
6413,6.2.3,61,0,18
6414,6.2.3,61,1,38
6613,6.2.3,119,1,51
73,6.2.4,25,1,48
215,6.2.4,276,1,38
414,6.2.4,839,1,39
589,6.2.4,636,1,70
992,6.2.4,227,0,13
994,6.2.4,227,1,63
1046,6.2.4,590,1,25
1275,6.2.4,157,1,36
1864,6.2.4,273,1,58
1950,6.2.4,149,1,38
2191,6.2.4,481,1,137
2414,6.2.4,475,1,78
2816,6.2.4,205,0,76
2818,6.2.4,205,1,115
2844,6.2.4,58,0,84
2933,6.2.4,614,1,54
3031,6.2.4,32,1,570
3166,6.2.4,797,0,98
3170,6.2.4,797,1,186
3941,6.2.4,428,0,18
3942,6.2.4,428,0,55
4061,6.2.4,462,1,22
4121,6.2.4,233,1,56
4156,6.2.4,782,1,15
4245,6.2.4,277,0,60
4246,6.2.4,277,1,84
4288,6.2.4,715,0,16
4292,6.2.4,715,1,71
4545,6.2.4,126,0,14
4548,6.2.4,126,1,52
4550,6.2.4,163,0,11
4556,6.2.4,163,1,67
4794,6.2.4,268,0,19
4795,6.2.4,268,0,78
4798,6.2.4,252,0,58
4799,6.2.4,252,1,117
4811,6.2.4,268,0,36
4845,6.2.4,78,0,16
5064,6.2.4,87,0,74
5067,6.2.4,87,1,17
5236,6.2.4,168,0,67
5240,6.2.4,168,1,402
5644,6.2.4,788,0,7
5645,6.2.4,788,0,14
5646,6.2.4,788,1,24
5882,6.2.4,388,0,15
5908,6.2.4,78,1,81
5983,6.2.4,535,0,25
6011,6.2.4,535,1,39
6415,6.2.4,61,1,27
6618,6.2.4,119,1,43
74,6.2.5,25,1,51
217,6.2.5,276,1,36
416,6.2.5,839,1,54
590,6.2.5,636,0,19
591,6.2.5,636,1,54
996,6.2.5,227,1,37
1047,6.2.5,590,0,44
1048,6.2.5,590,0,59
1051,6.2.5,590,1,159
1276,6.2.5,157,1,30
1868,6.2.5,273,1,315
1956,6.2.5,149,1,115
2193,6.2.5,481,1,27
2417,6.2.5,475,1,53
2820,6.2.5,205,1,65
2848,6.2.5,58,0,45
2938,6.2.5,614,1,271
3034,6.2.5,32,0,192
3189,6.2.5,797,0,314
3197,6.2.5,797,1,389
3953,6.2.5,428,1,46
4062,6.2.5,462,1,32
4122,6.2.5,233,1,34
4157,6.2.5,782,0,7
4159,6.2.5,782,1,20
4498,6.2.5,715,0,121
4500,6.2.5,715,0,138
4511,6.2.5,715,0,301
4558,6.2.5,163,0,29
4561,6.2.5,126,1,146
4562,6.2.5,163,1,92
4800,6.2.5,252,0,67
4803,6.2.5,268,0,410
4846,6.2.5,78,0,55
5073,6.2.5,87,1,195
5243,6.2.5,168,1,124
5647,6.2.5,788,1,25
5887,6.2.5,388,0,17
5909,6.2.5,78,1,45
5986,6.2.5,535,1,75
6416,6.2.5,61,1,23
6503,6.2.5,32,0,71
6620,6.2.5,119,1,67
76,6.2.6,25,0,88
77,6.2.6,25,0,105
78,6.2.6,25,1,114
220,6.2.6,276,1,36
418,6.2.6,839,1,114
592,6.2.6,636,0,51
593,6.2.6,636,1,79
997,6.2.6,227,1,34
1056,6.2.6,590,0,339
1057,6.2.6,590,0,358
1058,6.2.6,590,0,368
1277,6.2.6,157,1,25
1870,6.2.6,273,1,476
1957,6.2.6,149,0,64
1960,6.2.6,149,1,143
2198,6.2.6,481,1,45
2822,6.2.6,205,1,78
2849,6.2.6,58,1,38
2940,6.2.6,614,1,47
3204,6.2.6,797,1,61
3955,6.2.6,428,1,46
4065,6.2.6,462,1,34
4125,6.2.6,233,0,81
4160,6.2.6,782,1,14
4253,6.2.6,277,1,103
4305,6.2.6,715,1,70
4563,6.2.6,126,1,22
4570,6.2.6,163,1,63
4805,6.2.6,268,1,119
5088,6.2.6,87,1,200
5245,6.2.6,168,1,83
5253,6.2.6,233,0,184
5254,6.2.6,233,0,190
5648,6.2.6,788,1,11
5931,6.2.6,78,1,69
5989,6.2.6,535,1,81
6417,6.2.6,61,1,33
6500,6.2.6,32,0,56
6501,6.2.6,32,1,394
6624,6.2.6,119,1,73
79,6.2.7,25,0,61
80,6.2.7,25,0,66
81,6.2.7,25,0,67
222,6.2.7,276,1,25
419,6.2.7,839,1,55
594,6.2.7,636,1,77
999,6.2.7,227,0,88
1059,6.2.7,590,0,55
1062,6.2.7,590,0,266
1064,6.2.7,590,0,305
1281,6.2.7,157,1,221
1871,6.2.7,273,1,239
1964,6.2.7,149,1,62
2215,6.2.7,481,0,268
2221,6.2.7,481,1,320
2418,6.2.7,475,1,61
2824,6.2.7,205,0,100
2829,6.2.7,205,1,459
2862,6.2.7,58,1,5
2941,6.2.7,614,1,24
3083,6.2.7,227,0,422
3085,6.2.7,227,1,550
3210,6.2.7,797,0,52
3227,6.2.7,797,1,232
4079,6.2.7,462,1,48
4162,6.2.7,782,1,9
4261,6.2.7,277,0,157
4287,6.2.7,40,1,76
4314,6.2.7,715,1,184
4569,6.2.7,126,1,44
4576,6.2.7,163,0,112
4807,6.2.7,268,1,100
5092,6.2.7,87,1,252
5189,6.2.7,233,1,53
5249,6.2.7,168,0,150
5252,6.2.7,168,1,282
5649,6.2.7,788,1,8
5934,6.2.7,78,1,58
5991,6.2.7,535,0,116
5994,6.2.7,535,1,299
6418,6.2.7,61,0,32
6419,6.2.7,61,0,66
6420,6.2.7,61,1,303
6493,6.2.7,32,1,203
6628,6.2.7,119,1,45
85,6.2.8,25,1,88
223,6.2.8,276,1,51
420,6.2.8,839,1,59
595,6.2.8,636,0,168
596,6.2.8,636,1,61
1002,6.2.8,227,1,44
1065,6.2.8,590,1,50
1284,6.2.8,157,1,73
1874,6.2.8,273,0,207
1875,6.2.8,273,1,223
1972,6.2.8,149,1,468
2228,6.2.8,481,1,56
2422,6.2.8,475,1,47
2841,6.2.8,205,0,153
2870,6.2.8,205,0,75
2873,6.2.8,205,1,222
2943,6.2.8,614,1,64
3242,6.2.8,797,0,182
3243,6.2.8,797,0,199
3246,6.2.8,797,0,231
3959,6.2.8,428,0,62
4069,6.2.8,462,0,22
4071,6.2.8,462,1,82
4163,6.2.8,782,1,12
4272,6.2.8,277,0,255
4424,6.2.8,715,0,85
4517,6.2.8,715,0,34
4524,6.2.8,715,1,122
4581,6.2.8,163,0,45
4622,6.2.8,126,0,168
4640,6.2.8,126,1,49
4809,6.2.8,268,1,81
5101,6.2.8,87,0,940
5192,6.2.8,233,1,60
5256,6.2.8,168,0,88
5257,6.2.8,168,0,91
5258,6.2.8,168,0,128
5650,6.2.8,788,0,14
5651,6.2.8,788,1,34
5940,6.2.8,78,1,71
5996,6.2.8,535,1,69
6421,6.2.8,61,1,50
6498,6.2.8,32,0,360
6629,6.2.8,119,1,49
87,6.2.9,25,0,85
88,6.2.9,25,0,92
89,6.2.9,25,1,100
226,6.2.9,276,1,67
421,6.2.9,839,1,63
597,6.2.9,636,1,28
1003,6.2.9,227,1,56
1066,6.2.9,590,0,113
1068,6.2.9,590,0,139
1070,6.2.9,590,1,257
1286,6.2.9,157,1,90
1877,6.2.9,273,1,276
1975,6.2.9,149,1,61
2236,6.2.9,481,1,84
2845,6.2.9,205,0,118
2850,6.2.9,205,1,298
2871,6.2.9,58,1,37
2945,6.2.9,614,0,41
2957,6.2.9,614,0,778
2967,6.2.9,614,1,1524
3262,6.2.9,797,0,141
3267,6.2.9,797,1,392
3975,6.2.9,428,0,245
3976,6.2.9,428,1,246
4074,6.2.9,462,1,50
4165,6.2.9,782,1,26
4318,6.2.9,715,0,98
4320,6.2.9,715,0,122
4464,6.2.9,715,1,351
4583,6.2.9,163,1,30
4586,6.2.9,126,0,279
4631,6.2.9,126,0,201
4635,6.2.9,126,1,384
4810,6.2.9,268,1,25
4848,6.2.9,78,0,76
5168,6.2.9,87,0,346
5197,6.2.9,233,1,57
5259,6.2.9,168,1,97
5653,6.2.9,788,1,27
5927,6.2.9,78,1,315
6022,6.2.9,535,1,214
6422,6.2.9,61,1,53
6632,6.2.9,119,1,68
99,6.3.1,25,0,249
255,6.3.1,276,0,874
430,6.3.1,839,1,1076
3283,6.3.1,797,0,357
5244,6.3.1,233,0,2593
5956,6.3.1,78,0,405
6537,6.3.1,32,0,2094
108,6.3.10,25,1,655
2430,6.3.10,481,1,3590
2985,6.3.10,614,0,706
4217,6.3.10,782,0,408
4628,6.3.10,163,1,1369
4695,6.3.10,126,1,2610
5204,6.3.10,233,1,356
5268,6.3.10,168,0,453
5658,6.3.10,788,0,211
6426,6.3.10,61,1,526
6645,6.3.10,119,1,443
106,6.3.2,25,0,569
273,6.3.2,276,1,1526
432,6.3.2,839,1,1329
1894,6.3.2,273,1,2278
2357,6.3.2,481,1,1970
2885,6.3.2,205,0,884
3099,6.3.2,227,0,1543
3289,6.3.2,797,0,539
3665,6.3.2,385,1,374
4216,6.3.2,782,0,302
4486,6.3.2,715,0,750
4661,6.3.2,126,0,1314
5656,6.3.2,788,1,133
6520,6.3.2,32,1,993
6650,6.3.2,119,0,549
7051,6.3.2,535,0,1338
263,6.3.3,276,1,1160
426,6.3.3,839,1,368
1295,6.3.3,157,1,329
1892,6.3.3,273,1,1921
1991,6.3.3,149,1,590
2311,6.3.3,481,1,1017
2976,6.3.3,614,0,257
3091,6.3.3,227,1,960
3672,6.3.3,385,1,520
4335,6.3.3,715,1,393
4602,6.3.3,126,1,394
5213,6.3.3,87,0,1570
5655,6.3.3,788,1,91
7036,6.3.3,535,1,245
102,6.3.4,25,0,339
1293,6.3.4,157,1,258
1890,6.3.4,273,1,1552
2874,6.3.4,58,1,138
2983,6.3.4,614,1,543
3089,6.3.4,227,1,790
4094,6.3.4,462,1,516
4337,6.3.4,715,0,577
4675,6.3.4,126,1,1784
5278,6.3.4,233,1,1755
5659,6.3.4,788,1,264
6172,6.3.4,400,0,500
6427,6.3.4,61,1,603
7038,6.3.4,535,1,413
244,6.3.5,276,1,431
1305,6.3.5,157,0,510
1887,6.3.5,273,1,1290
2028,6.3.5,207,0,397
3094,6.3.5,227,1,1095
3321,6.3.5,797,0,1569
3917,6.3.5,797,0,762
4086,6.3.5,462,1,287
4633,6.3.5,163,0,1542
5185,6.3.5,87,1,411
5274,6.3.5,168,0,999
5283,6.3.5,233,1,1996
5969,6.3.5,78,1,680
6046,6.3.5,535,0,563
6655,6.3.5,119,1,698
434,6.3.6,839,1,1448
2004,6.3.6,149,1,1039
2338,6.3.6,481,0,1558
2889,6.3.6,205,1,1061
4179,6.3.6,782,0,166
6428,6.3.6,61,1,647
6528,6.3.6,32,0,1429
6636,6.3.6,119,0,204
7031,6.3.6,535,1,121
1302,6.3.7,157,1,423
2313,6.3.7,481,1,1072
2427,6.3.7,475,1,192
2895,6.3.7,205,1,1237
2981,6.3.7,614,1,436
3286,6.3.7,797,0,449
4003,6.3.7,428,0,477
4081,6.3.7,462,1,141
4211,6.3.7,782,1,139
4541,6.3.7,163,0,101
5271,6.3.7,168,0,545
6424,6.3.7,61,1,103
6529,6.3.7,32,1,1504
6637,6.3.7,119,1,269
1884,6.3.8,273,1,653
2424,6.3.8,475,1,132
2876,6.3.8,58,1,179
2897,6.3.8,205,1,1549
2977,6.3.8,614,1,342
3092,6.3.8,227,0,993
3280,6.3.8,797,0,303
4090,6.3.8,462,1,345
4329,6.3.8,715,0,184
4599,6.3.8,163,1,381
4659,6.3.8,126,0,1031
4850,6.3.8,78,0,159
5262,6.3.8,168,1,157
5263,6.3.8,87,1,4146
6509,6.3.8,32,1,253
97,6.3.9,25,1,143
241,6.3.9,276,1,282
425,6.3.9,839,1,182
1308,6.3.9,157,1,676
2001,6.3.9,149,1,929
4104,6.3.9,462,1,780
4213,6.3.9,782,1,214
4470,6.3.9,715,1,476
4593,6.3.9,163,1,346
5225,6.3.9,87,1,2300
5234,6.3.9,233,1,1877
5273,6.3.9,168,1,717
5657,6.3.9,788,0,156
5901,6.3.9,78,0,1732
6165,6.3.9,400,1,325
6425,6.3.9,61,0,279
111,7.1.1,25,0,824
116,7.1.1,25,0,855
125,7.1.1,25,0,1220
130,7.1.1,25,0,1439
139,7.1.1,25,0,1737
147,7.1.1,25,0,1828
152,7.1.1,25,0,1888
276,7.1.1,276,0,1581
435,7.1.1,839,0,1513
987,7.1.1,227,0,380
1312,7.1.1,157,0,929
2137,7.1.1,518,1,944
2388,7.1.1,760,0,577
2904,7.1.1,205,0,1831
3022,7.1.1,614,0,2315
3133,7.1.1,617,0,388
3138,7.1.1,617,0,554
3152,7.1.1,475,0,110
3366,7.1.1,797,0,2429
5660,7.1.1,788,0,307
6429,7.1.1,61,0,754
6539,7.1.1,32,0,2203
112,7.1.2,25,0,830
117,7.1.2,25,0,873
126,7.1.2,25,0,1369
133,7.1.2,25,0,1593
140,7.1.2,25,0,1771
146,7.1.2,25,0,1819
148,7.1.2,25,0,1852
278,7.1.2,276,0,1627
436,7.1.2,839,0,1552
1317,7.1.2,157,1,1093
2155,7.1.2,518,1,1248
2349,7.1.2,760,0,1462
2393,7.1.2,760,0,636
2918,7.1.2,205,0,642
3134,7.1.2,617,0,407
3143,7.1.2,617,0,627
3157,7.1.2,475,0,174
5661,7.1.2,788,1,334
6430,7.1.2,61,0,2795
113,7.1.3,25,0,833
118,7.1.3,25,0,958
127,7.1.3,25,0,1410
134,7.1.3,25,0,1626
142,7.1.3,25,0,1781
143,7.1.3,25,0,1797
150,7.1.3,25,0,1862
155,7.1.3,25,0,1921
294,7.1.3,276,1,1854
437,7.1.3,839,1,1716
1321,7.1.3,157,1,1417
2133,7.1.3,504,0,61
2168,7.1.3,518,0,1547
2356,7.1.3,760,0,1635
2400,7.1.3,760,0,728
3135,7.1.3,617,0,440
3145,7.1.3,617,0,668
3158,7.1.3,475,0,188
5662,7.1.3,788,0,368
5990,7.1.3,78,0,1122
6431,7.1.3,61,1,2866
114,7.1.4,25,0,836
119,7.1.4,25,0,961
128,7.1.4,25,0,1415
135,7.1.4,25,0,1644
138,7.1.4,25,0,1716
144,7.1.4,25,0,1803
151,7.1.4,25,0,1877
154,7.1.4,25,0,1903
295,7.1.4,276,0,1955
440,7.1.4,839,1,1841
1323,7.1.4,157,1,1605
2141,7.1.4,504,0,67
2173,7.1.4,518,0,107
2375,7.1.4,760,0,367
2403,7.1.4,760,0,819
3136,7.1.4,617,0,461
3147,7.1.4,617,0,696
3161,7.1.4,475,0,219
4333,7.1.4,169,0,1997
5663,7.1.4,788,0,427
6432,7.1.4,61,0,2920
115,7.1.5,25,0,839
120,7.1.5,25,0,965
129,7.1.5,25,0,1418
136,7.1.5,25,0,1677
137,7.1.5,25,0,1699
145,7.1.5,25,0,1812
153,7.1.5,25,0,1892
156,7.1.5,25,0,1932
286,7.1.5,276,1,1735
297,7.1.5,276,0,1978
441,7.1.5,839,1,1902
1327,7.1.5,157,1,1835
2142,7.1.5,504,0,79
2174,7.1.5,518,0,173
2387,7.1.5,760,0,540
2405,7.1.5,760,0,878
3137,7.1.5,617,1,514
3148,7.1.5,617,1,706
3163,7.1.5,475,1,230
3652,7.1.5,41,1,168
4408,7.1.5,169,1,1103
5664,7.1.5,788,0,445
6433,7.1.5,61,0,3018
300,7.2.1,276,0,105
301,7.2.1,276,0,220
305,7.2.1,276,0,346
330
7.2.1,66,1,330
445,7.2.1,839,0,191
457,7.2.1,839,0,23
463,7.2.1,839,0,115
554,7.2.1,253,0,55
1550,7.2.1,605,0,41
1551,7.2.1,605,0,53
1552,7.2.1,605,1,57
1634,7.2.1,267,0,211
2091,7.2.1,518,0,222
2092,7.2.1,504,0,166
2093,7.2.1,518,0,263
2095,7.2.1,518,0,273
2125,7.2.1,504,0,36
2157,7.2.1,642,0,36
2158,7.2.1,642,1,49
2170,7.2.1,504,1,47
2276,7.2.1,831,0,168
2280,7.2.1,831,0,228
2281,7.2.1,831,0,237
2412,7.2.1,760,1,158
2468,7.2.1,149,0,8
2538,7.2.1,621,1,32
2560,7.2.1,481,0,146
2561,7.2.1,481,1,157
2610,7.2.1,475,0,68
2616,7.2.1,475,0,409
2764,7.2.1,13,0,290
2769,7.2.1,13,0,423
2775,7.2.1,13,0,606
3129,7.2.1,617,0,311
3130,7.2.1,617,0,322
3131,7.2.1,617,0,325
3169,7.2.1,475,0,19
3452,7.2.1,259,1,483
3675,7.2.1,41,0,396
3690,7.2.1,41,0,370
3696,7.2.1,41,0,208
3758,7.2.1,385,1,60
4169,7.2.1,776,0,569
4171,7.2.1,776,0,579
4212,7.2.1,776,1,1754
4321,7.2.1,450,0,114
4323,7.2.1,450,1,206
4355,7.2.1,614,0,1040
4359,7.2.1,614,0,1129
4371,7.2.1,614,0,1482
4710,7.2.1,193,0,527
4727,7.2.1,276,0,21
4728,7.2.1,276,0,23
4729,7.2.1,276,0,24
4738,7.2.1,180,1,21
4767,7.2.1,265,0,83
5198,7.2.1,748,0,279
5209,7.2.1,748,1,365
5665,7.2.1,788,0,16
5667,7.2.1,788,0,65
5668,7.2.1,788,0,70
5795,7.2.1,169,0,228
5796,7.2.1,169,1,231
5924,7.2.1,40,1,31
6434,7.2.1,61,0,63
218,7.2.10,53,1,174
401,7.2.10,255,0,194
403,7.2.10,255,0,219
508,7.2.10,560,0,4
509,7.2.10,560,0,5
510,7.2.10,560,0,8
1572,7.2.10,605,0,79
1573,7.2.10,605,0,97
1574,7.2.10,605,0,103
1915,7.2.10,253,0,207
1916,7.2.10,253,0,215
1917,7.2.10,253,0,256
2220,7.2.10,642,1,89
2265,7.2.10,518,0,82
2266,7.2.10,518,0,88
2267,7.2.10,518,0,97
2268,7.2.10,504,0,104
2271,7.2.10,504,0,153
2277,7.2.10,504,0,249
2460,7.2.10,760,0,162
2461,7.2.10,760,0,182
2465,7.2.10,760,0,327
2500,7.2.10,28,0,480
2501,7.2.10,28,0,483
2502,7.2.10,28,0,485
2530,7.2.10,47,0,157
2532,7.2.10,47,0,251
2535,7.2.10,47,0,340
2569,7.2.10,621,0,104
2570,7.2.10,621,0,109
2571,7.2.10,621,0,111
2721,7.2.10,66,1,559
2777,7.2.10,13
0,13
2779,7.2.10,13,0,20
2783,7.2.10,13,0,137
3237,7.2.10,617,0,38
3238,7.2.10,617,0,42
3239,7.2.10,617,0,46
3661,7.2.10,276,0,141
3662,7.2.10,276,0,142
3663,7.2.10,276,0,144
3770,7.2.10,385,1,66
3837,7.2.10,777,0,83
3877,7.2.10,41,1,46
4400,7.2.10,450,0,106
4401,7.2.10,450,0,109
4402,7.2.10,450,0,114
5697,7.2.10,788,0,17
5698,7.2.10,788,0,19
5699,7.2.10,788,0,22
6280,7.2.10,43,0,67
6282,7.2.10,43,0,83
6283,7.2.10,43,0,85
6452,7.2.10,61,0,1041
6453,7.2.10,61,0,1055
6454,7.2.10,61,0,1066
307,7.2.2,276,0,78
309,7.2.2,276,0,116
311,7.2.2,276,0,202
334,7.2.2,255,1,179
339,7.2.2,66,1,536
444,7.2.2,560,0,59
447,7.2.2,839,0,42
467,7.2.2,839,0,59
469,7.2.2,839,0,102
485,7.2.2,560,0,2
486,7.2.2,560,0,4
553,7.2.2,253,0,19
1553,7.2.2,605,1,43
1667,7.2.2,267,0,59
2096,7.2.2,518,0,6
2097,7.2.2,518,0,8
2098,7.2.2,518,0,16
2100,7.2.2,504,0,5
2103,7.2.2,504,1,44
2160,7.2.2,642,1,31
2423,7.2.2,760,1,291
2540,7.2.2,621,0,40
2541,7.2.2,621,0,46
2542,7.2.2,621,1,52
2568,7.2.2,13,1,160
2574,7.2.2,481,1,271
2633,7.2.2,475,0,282
2852,7.2.2,717,0,1082
2856,7.2.2,717,0,106
2857,7.2.2,717,0,123
3176,7.2.2,475,0,84
3177,7.2.2,475,0,98
3179,7.2.2,617,0,7
3181,7.2.2,617,0,13
3182,7.2.2,617,0,16
3454,7.2.2,259,1,164
3721,7.2.2,41,0,643
3724,7.2.2,41,1,675
4325,7.2.2,450,1,90
4724,7.2.2,276,0,6
4725,7.2.2,276,0,7
4726,7.2.2,276,0,7
4773,7.2.2,265,0,456
5211,7.2.2,748,0,159
5216,7.2.2,748,1,30
5669,7.2.2,788,0,22
5670,7.2.2,788,0,26
5671,7.2.2,788,0,30
5798,7.2.2,169,0,171
5799,7.2.2,169,1,177
6437,7.2.2,61,0,16
6438,7.2.2,61,1,54
82,7.2.3,53,0,319
122,7.2.3,53,1,1509
213,7.2.3,47,0,128
233,7.2.3,47,0,538
247,7.2.3,47,0,1026
342,7.2.3,255,0,745
343,7.2.3,255,0,762
344,7.2.3,255,0,782
351,7.2.3,66,0,455
363,7.2.3,66,0,246
450,7.2.3,839,0,113
472,7.2.3,839,0,13
473,7.2.3,839,0,39
487,7.2.3,560,0,2
488,7.2.3,560,0,2
489,7.2.3,560,0,3
555,7.2.3,253,0,141
567,7.2.3,253,0,133
925,7.2.3,276,0,100
926,7.2.3,276,0,103
927,7.2.3,276,0,106
1555,7.2.3,605,1,76
2110,7.2.3,518,0,93
2112,7.2.3,518,0,194
2124,7.2.3,504,0,435
2163,7.2.3,642,0,62
2165,7.2.3,642,0,79
2167,7.2.3,642,0,137
2175,7.2.3,504,0,152
2177,7.2.3,504,0,175
2180,7.2.3,518,0,73
2425,7.2.3,760,0,47
2433,7.2.3,760,0,482
2434,7.2.3,760,0,496
2544,7.2.3,621,1,43
2603,7.2.3,481,0,806
2752,7.2.3,13,0,164
2753,7.2.3,13,0,175
2757,7.2.3,13,0,53
3187,7.2.3,617,0,109
3190,7.2.3,617,0,150
3191,7.2.3,617,0,156
3193,7.2.3,475,0,13
3194,7.2.3,475,0,25
3196,7.2.3,475,0,34
3460,7.2.3,259,0,389
3462,7.2.3,259,0,577
3466,7.2.3,259,0,692
3677,7.2.3,777,0,675
3689,7.2.3,777,1,937
3751,7.2.3,41,1,484
4327,7.2.3,450,0,95
4328,7.2.3,450,0,112
4331,7.2.3,450,0,122
5010,7.2.3,66,0,363
5219,7.2.3,748,0,159
5673,7.2.3,788,0,108
5674,7.2.3,788,0,125
5675,7.2.3,788,0,132
5800,7.2.3,169,1,144
6439,7.2.3,61,1,306
141,7.2.4,53,1,750
308,7.2.4,47,0,43
310,7.2.4,47,0,122
355,7.2.4,255,1,285
454,7.2.4,839,0,158
490,7.2.4,560,0,2
491,7.2.4,560,0,2
492,7.2.4,560,0,3
573,7.2.4,253,0,291
